Time	CFP	YFP	
Seconds	mV	mV	
			
1149	3121,73	3169,14
1150	3152,66	3151,23
1151	3123,56	3148,79
1152	3119,70	3139,64
1153	3113,29	3147,78
1154	3106,68	3144,52
1155	3126,61	3164,26
1156	3130,28	3182,57
1157	3143,50	3134,14
1158	3100,16	3166,49
1159	3057,84	3159,98
1160	3085,21	3159,98
1161	3109,32	3175,45
1162	3109,93	3213,29
1163	3159,37	3166,49
1164	3112,98	3169,75
1165	3127,63	3143,30
1166	3188,06	3144,11
1167	3154,90	3168,73
1168	3138,42	3160,39
1169	3135,57	3115,42
1170	3131,70	3145,74
1171	3090,40	3123,77
1172	3109,12	3140,65
1173	3126,11	3123,97
1174	3102,40	3149,00
1175	3086,13	3160,80
1176	3055,61	3164,26
1177	3167,92	3189,28
1178	3141,26	3144,72
1179	3099,76	3138,21
1180	3090,40	3145,94
1181	3068,02	3158,15
1182	3140,86	3147,78
1183	3180,53	3138,62
1184	3124,58	3188,26
1185	3094,26	3169,95
1186	3091,01	3125,80
1187	3142,89	3146,76
1188	3138,21	3184,81
1189	3139,43	3129,67
1190	3109,73	3157,34
1191	3077,38	3131,29
1192	3126,82	3115,22
1193	3092,23	3105,66
1194	3114,61	3172,60
1195	3124,38	3182,77
1196	3140,45	3141,87
1197	3167,31	3138,42
1198	3128,65	3172,39
1199	3068,83	3172,60
1200	3136,79	3148,69
1201	3119,49	3161,00
1202	3122,55	3174,84
1203	3105,25	3151,44
1204	3122,95	3183,99
1205	3164,05	3179,52
1206	3172,60	3148,39
1207	3116,95	3187,45
1208	3115,02	3167,31
1209	3110,34	3168,32
1210	3154,29	3160,80
1211	3107,29	3176,26
1212	3120,51	3215,53
1213	3111,15	3173,21
1214	3108,41	3192,94
1215	3113,80	3197,22
1216	3136,38	3152,05
1217	3141,67	3170,77
1218	3075,14	3192,13
1219	3077,38	3166,70
1220	3116,65	3217,36
1221	3118,27	3177,28
1222	3130,89	3185,21
1223	3111,36	3178,91
1224	3162,42	3128,85
1225	3160,80	3145,94
1226	3144,32	3154,69
1227	3133,13	3142,89
1228	3121,73	3175,04
1229	3161,41	3152,86
1230	3131,50	3120,71
1231	3131,70	3140,25
1232	3079,41	3143,71
1233	3089,79	3150,22
1234	3144,72	3186,23
1235	3141,06	3185,01
1236	3130,89	3155,30
1237	3084,29	3159,17
1238	3114,41	3172,39
1239	3091,82	3177,89
1240	3070,26	3194,78
1241	3118,68	3140,86
1242	3109,93	3180,13
1243	3092,43	3164,87
1244	3088,77	3133,94
1245	3118,48	3134,35
1246	3107,69	3162,02
1247	3107,49	3175,04
1248	3122,14	3164,26
1249	3113,80	3185,21
1250	3122,34	3152,86
1251	3133,74	3179,31
1252	3120,31	3129,46
1253	3096,91	3191,93
1254	3080,63	3172,50
1255	3076,77	3161,81
1256	3089,79	3175,85
1257	3152,45	3163,24
1258	3135,77	3146,15
1259	3128,04	3183,38
1260	3112,58	3153,88
1261	3128,04	3173,41
1262	3097,72	3201,79
1263	3136,38	3137,81
1264	3070,05	3178,91
1265	3160,19	3142,89
1266	3159,17	3127,23
1267	3152,45	3142,28
1268	3139,84	3171,89
1269	3152,45	3177,68
1270	3182,16	3193,15
1271	3187,04	3183,38
1272	3132,11	3143,30
1273	3126,82	3167,92
1274	3092,43	3168,73
1275	3134,35	3202,40
1276	3146,55	3185,21
1277	3209,83	3223,46
1278	3177,28	3246,66
1279	3151,23	3258,26
1280	3145,94	3248,08
1281	3170,97	3210,24
1282	3214,00	3251,85
1283	3146,15	3226,31
1284	3220,41	3231,19
1285	3245,64	3296,91
1286	2416,73	4230,20
1287	1454,96	4812,92
1288	1413,05	4852,90
1289	1385,38	4818,21
1290	1462,08	4821,26
1291	1412,64	4823,70
1292	1425,66	4813,53
1293	1438,08	4808,85
1294	1443,77	4795,62
1295	1434,62	4802,54
1296	1520,78	4803,46
1297	1477,34	4773,04
1298	1477,95	4767,14
1299	1482,02	4775,48
1300	1488,13	4777,51
1301	1506,03	4749,84
1302	1583,35	4703,05
1303	1522,31	4705,49
1304	1550,59	4686,57
1305	1561,58	4662,56
1306	1592,30	4678,83
1307	1594,13	4636,51
1308	1608,37	4622,68
1309	1608,37	4628,58
1310	1632,79	4641,40
1311	1661,48	4605,99
1312	1661,48	4620,03
1313	1654,36	4616,98
1314	1639,30	4601,72
1315	1642,56	4557,16
1316	1634,93	4499,79
1317	1703,80	4481,47
1318	1663,11	4438,95
1319	1706,65	4475,17
1320	1692,81	4493,89
1321	1661,89	4442,41
1322	1707,56	4384,42
1323	1720,08	4360,01
1324	1762,60	4402,53
1325	1813,67	4329,49
1326	1810,62	4393,38
1327	1752,63	4348,21
1328	1834,02	4358,58
1329	1796,37	4359,70
1330	1833,20	4380,56
1331	1872,06	4355,73
1332	1877,96	4364,48
1333	1887,93	4342,92
1334	1861,69	4344,95
1335	1821,60	4310,16
1336	1821,71	4309,04
1337	1855,38	4262,14
1338	1849,07	4274,76
1339	1882,24	4275,98
1340	1969,72	4225,11
1341	1943,48	4233,25
1342	1949,99	4212,90
1343	1987,73	4190,01
1344	2003,70	4195,61
1345	2001,26	4211,07
1346	1927,61	4210,26
1347	1997,80	4190,32
1348	1993,12	4166,51
1349	2011,23	4176,89
1350	1971,15	4146,57
1351	1982,54	4127,25
1352	2019,17	4243,63
1353	2104,62	4553,70
1354	2219,78	4714,24
1355	2291,40	4743,33
1356	2303,00	4783,41
1357	2337,18	4736,92
1358	2275,73	4671,71
1359	2286,31	4654,21
1360	2319,27	4659,71
1361	2313,58	4647,09
1362	2337,79	4649,74
1363	2281,63	4631,94
1364	2248,47	4595,01
1365	2313,37	4638,96
1366	2333,72	4587,07
1367	2349,59	4608,44
1368	2285,91	4639,77
1369	2296,89	4588,50
1370	2354,27	4570,59
1371	2381,53	4569,98
1372	2372,17	4612,91
1373	2374,82	4599,89
1374	2367,09	4622,27
1375	2325,38	4575,68
1376	2333,11	4618,81
1377	2372,58	4581,88
1378	2377,06	4545,97
1379	2353,46	4590,53
1380	2364,85	4601,92
1381	2346,95	4577,31
1382	2330,46	4575,68
1383	2383,77	4571,41
1384	2384,48	4605,99
1385	2380,52	4589,51
1386	2406,36	4621,66
1387	2415,31	4617,18
1388	2376,24	4579,54
1389	2421,21	4599,89
1390	2414,90	4605,59
1391	2401,27	4587,68
1392	2399,64	4604,57
1393	2422,43	4577,71
1394	2400,05	4630,82
1395	2424,26	4600,70
1396	2425,69	4577,31
1397	2417,44	4577,92
1398	2428,33	4615,35
1399	2383,57	4598,47
1400	2396,59	4528,47
1401	2419,58	4582,19
1402	2402,08	4625,73
1403	2465,56	4569,98
1404	2439,93	4547,40
1405	2431,18	4577,92
1406	2445,83	4553,91
1407	2415,31	4576,29
1408	2450,71	4534,38
1409	2445,83	4529,49
1410	2403,51	4538,04
1411	2435,15	4544,34
1412	2468,62	4546,18
1413	2437,08	4540,07
1414	2435,86	4543,94
1415	2429,96	4574,66
1416	2493,23	4551,87
1417	2473,91	4534,58
1418	2477,77	4557,16
1419	2429,35	4592,16
1420	2473,50	4633,46
1421	2483,67	4557,16
1422	2503,00	4574,86
1423	2421,41	4597,04
1424	2424,46	4542,51
1425	2480,62	4550,14
1426	2459,66	4544,55
1427	2474,11	4547,40
1428	2488,56	4517,89
1429	2451,32	4506,70
1430	2514,80	4490,22
1431	2525,79	4543,73
1432	2472,48	4546,38
1433	2478,79	4526,03
1434	2463,12	4545,57
1435	2479,40	4537,63
1436	2433,42	4544,55
1437	2410,22	4563,27
1438	2450,71	4563,06
1439	2471,77	4551,67
1440	2511,95	4540,28
1441	2481,84	4576,08
1442	2503,81	4550,86
1443	2461,49	4522,78
1444	2489,98	4538,24
1445	2516,63	4574,86
1446	2454,17	4545,97
1447	2512,77	4525,63
1448	2510,53	4518,30
1449	2461,09	4526,64
1450	2529,86	4548,01
1451	2508,70	4513,62
1452	2543,90	4496,12
1453	2545,52	4493,07
1454	2542,47	4480,86
1455	2535,96	4483,10
1456	2517,24	4490,02
1457	2533,93	4497,14
1458	2543,08	4493,48
1459	2552,44	4520,54
1460	2490,59	4482,08
1461	2496,08	4505,28
1462	2531,28	4472,93
1463	2547,15	4485,75
1464	2544,91	4506,50
1465	2585,40	4522,17
1466	2540,44	4520,34
1467	2537,39	4523,59
1468	2600,05	4518,10
1469	2551,43	4513,21
1470	2585,00	4510,98
1471	2527,82	4466,21
1472	2553,87	4493,48
1473	2548,78	4487,17
1474	2556,92	4501,82
1475	2551,63	4475,78
1476	2544,51	4492,46
1477	2551,43	4505,89
1478	2565,26	4493,68
1479	2564,45	4517,49
1480	2581,33	4487,38
1481	2536,17	4494,90
1482	2554,68	4478,63
1483	2606,67	4468,96
1484	2618,36	4479,64
1485	2589,27	4480,25
1486	2598,43	4450,35
1487	2602,29	4476,59
1488	2590,69	4468,05
1489	2595,58	4483,51
1490	2599,04	4483,92
1491	2588,25	4446,28
1492	2586,83	4439,36
1493	2593,75	4416,98
1494	2608,39	4431,63
1495	2659,67	4445,26
1496	2631,08	4428,98
1497	2595,37	4447,70
1498	2661,09	4424,10
1499	2657,02	4444,65
1500	2592,73	4419,21
1501	2575,84	4413,31
1502	2626,71	4426,13
1503	2567,91	4428,78
1504	2638,10	4429,90
1505	2674,32	4416,77
1506	2667,20	4426,95
1507	2670,04	4411,08
1508	2657,02	4371,20
1509	2666,79	4394,80
1510	2683,27	4426,54
1511	2671,06	4408,02
1512	2595,98	4402,73
1513	2654,38	4392,76
1514	2641,36	4431,42
1515	2644,61	4402,94
1516	2605,75	4431,83
1517	2666,48	4432,64
1518	2674,93	4394,80
1519	2643,59	4402,12
1520	2702,80	4388,49
1521	2674,32	4411,28
1522	2619,79	4409,65
1523	2646,65	4355,73
1524	2664,65	4366,11
1525	2696,70	4386,05
1526	2709,72	4342,10
1527	2740,44	4375,27
1528	2750,01	4355,94
1529	2752,45	4371,40
1530	2764,04	4351,67
1531	2742,17	4366,42
1532	2702,80	4363,26
1533	2705,85	4372,01
1534	2694,87	4361,02
1535	2723,76	4343,73
1536	2693,85	4372,42
1537	2729,66	4327,35
1538	2703,01	4345,56
1539	2730,07	4353,90
1540	2730,88	4341,29
1541	2752,04	4290,42
1542	2675,33	4298,77
1543	2734,14	4338,44
1544	2797,11	4347,80
1545	2775,64	4357,57
1546	2751,23	4327,45
1547	2771,37	4330,51
1548	2811,45	4339,46
1549	2758,35	4315,04
1550	2792,33	4351,87
1551	2791,31	4333,15
1552	2794,77	4313,01
1553	2773,81	4317,69
1554	2787,65	4295,71
1555	2757,53	4309,75
1556	2780,52	4330,71
1557	2797,41	4320,94
1558	2706,16	4307,82
1559	2751,43	4253,60
1560	2782,36	4311,99
1561	2768,52	4315,45
1562	2801,68	4317,48
1563	2834,44	4307,11
1564	2781,75	4282,69
1565	2799,85	4332,84
1566	2800,06	4315,45
1567	2806,97	4294,70
1568	2796,80	4305,07
1569	2796,60	4301,82
1570	2775,23	4285,13
1571	2811,04	4289,00
1572	2750,41	4294,09
1573	2815,93	4314,23
1574	2826,30	4292,86
1575	2804,13	4307,72
1576	2907,49	4262,14
1577	2859,47	4327,66
1578	2794,36	4325,83
1579	2831,80	4264,58
1580	2854,18	4281,88
1581	2830,17	4248,71
1582	2850,72	4247,29
1583	2822,44	4272,93
1584	2859,88	4276,59
1585	2850,21	4254,41
1586	2842,38	4268,86
1587	2836,88	4269,67
1588	2820,20	4263,77
1589	2851,94	4275,77
1590	2863,54	4282,08
1591	2841,77	4265,60
1592	2863,64	4272,11
1593	2836,48	4283,91
1594	2819,59	4301,00
1595	2858,04	4254,21
1596	2898,74	4263,57
1597	2871,88	4265,19
1598	2892,94	4248,92
1599	2844,62	4269,67
1600	2845,02	4227,96
1601	2862,93	4220,84
1602	2873,71	4253,39
1603	2877,98	4246,88
1604	2888,36	4224,09
1605	2887,95	4265,40
1606	2882,87	4258,68
1607	2830,58	4280,25
1608	2805,35	4274,35
1609	2867,81	4260,51
1610	2818,57	4263,77
1611	2875,95	4218,80
1612	2891,41	4211,99
1613	2881,65	4214,12
1614	2849,91	4213,31
1615	2865,78	4246,68
1616	2866,18	4247,70
1617	2860,69	4242,81
1618	2903,21	4234,27
1619	2873,71	4187,27
1620	2887,95	4249,12
1621	2896,91	4229,18
1622	2862,93	4245,05
1623	2895,07	4229,79
1624	2861,50	4211,48
1625	2879,20	4226,94
1626	2926,20	4216,57
1627	2918,47	4201,10
1628	2926,41	4219,82
1629	2902,81	4224,91
1630	2937,60	4194,39
1631	2914,61	4205,78
1632	2879,20	4208,22
1633	2883,48	4246,17
1634	2878,59	4230,40
1635	2929,05	4231,42
1636	2928,04	4277,40
1637	2907,49	4270,28
1638	2910,13	4222,06
1639	2881,65	4190,32
1640	2887,14	4189,51
1641	2883,27	4219,01
1642	2883,88	4250,14
1643	2924,37	4200,90
1644	2957,94	4192,35
1645	2943,91	4213,92
1646	2913,79	4191,74
1647	2953,67	4197,95
1648	2951,64	4200,09
1649	2970,15	4181,16
1650	2949,81	4177,50
1651	2962,62	4209,85
1652	2920,91	4204,15
1653	2921,32	4203,44
1654	2947,97	4131,93
1655	2939,84	4162,24
1656	2906,67	4151,46
1657	2987,45	4131,11
1658	2997,42	4210,06
1659	2991,11	4205,38
1660	3005,86	4204,97
1661	3006,37	4179,74
1662	2951,84	4213,31
1663	2956,52	4195,81
1664	2970,36	4202,53
1665	2950,21	4167,73
1666	2948,79	4132,03
1667	3050,93	4168,75
1668	2928,24	4293,48
1669	2828,13	4413,11
1670	2693,44	4557,57
1671	2495,68	4773,44
1672	2346,54	4872,73
1673	2263,93	4871,72
1674	2228,53	4888,91
1675	2233,62	4894,30
1676	2234,84	4873,14
1677	2311,54	4843,44
1678	2384,18	4786,26
1679	2389,47	4770,19
1680	2412,26	4692,36
1681	2454,98	4691,65
1682	2511,14	4685,96
1683	2585,20	4633,67
1684	2568,11	4568,35
1685	2609,62	4610,27
1686	2570,14	4610,88
1687	2630,47	4594,40
1688	2656,62	4528,68
1689	2637,49	4559,40
1690	2660,48	4504,67
1691	2726,20	4632,85
1692	2857,84	4676,19
1693	2881,44	4649,33
1694	2882,87	4606,30
1695	2784,19	4428,57
1696	2748,38	4420,84
1697	2823,05	4383,20
1698	2769,74	4425,12
1699	2791,31	4415,35
1700	2781,54	4396,83
1701	2780,63	4333,76
1702	2778,29	4375,67
1703	2830,98	4377,51
1704	2843,80	4356,14
1705	2792,33	4349,43
1706	2819,39	4344,34
1707	2809,01	4355,73
1708	2800,87	4365,91
1709	2807,18	4360,62
1710	2783,17	4365,91
1711	2806,36	4359,80
1712	2838,10	4363,26
1713	2821,22	4387,27
1714	2829,97	4329,69
1715	2849,91	4317,89
1716	2805,96	4292,25
1717	2795,58	4272,72
1718	2838,31	4305,68
1719	2882,46	4295,92
1720	2877,37	4266,01
1721	2876,76	4258,07
1722	2909,93	4257,46
1723	2868,01	4257,26
1724	2918,27	4278,01
1725	2896,09	4296,93
1726	2886,33	4259,70
1727	2958,35	4256,85
1728	2891,41	4233,66
1729	2877,17	4208,02
1730	2881,65	4270,48
1731	2888,56	4227,35
1732	2903,01	4216,97
1733	2947,77	4189,10
1734	2862,52	4231,62
1735	2932,31	4264,18
1736	2931,29	4245,66
1737	2888,16	4214,73
1738	2927,63	4236,10
1739	2965,88	4230,60
1740	2946,35	4214,33
1741	2939,02	4249,53
1742	2950,42	4218,60
1743	2958,15	4194,80
1744	2930,27	4212,29
1745	2906,06	4229,18
1746	2917,25	4244,85
1747	2929,26	4264,79
1748	2956,11	4227,55
1749	2932,92	4192,76
1750	2936,17	4190,52
1751	2960,79	4211,89
1752	2951,43	4215,14
1753	2947,97	4244,64
1754	2978,29	4219,62
1755	2981,75	4232,44
1756	2966,49	4226,74
1757	2961,20	4200,70
1758	2960,39	4144,54
1759	2978,09	4189,91
1760	2940,45	4176,48
1761	2966,29	4189,51
1762	3003,11	4156,14
1763	2934,95	4167,53
1764	2938,21	4170,38
1765	2997,62	4176,48
1766	2952,45	4171,80
1767	2927,42	4170,79
1768	2977,07	4163,87
1769	2979,00	4171,70
1770	2989,07	4183,20
1771	2965,47	4174,45
1772	2954,28	4198,46
1773	2968,12	4175,67
1774	2983,58	4209,44
1775	2990,29	4198,86
1776	2938,82	4174,04
1777	2980,12	4190,52
1778	2947,36	4154,92
1779	2967,10	4196,83
1780	2949,81	4215,96
1781	2935,16	4225,11
1782	2952,45	4185,84
1783	2982,97	4193,37
1784	2906,67	4191,34
1785	2909,93	4221,04
1786	2952,65	4211,28
1787	2994,77	4194,80
1788	2961,81	4233,45
1789	2961,30	4219,92
1790	2955,71	4216,77
1791	2974,42	4226,33
1792	2986,02	4198,66
1793	2946,96	4232,64
1794	2956,32	4229,79
1795	2961,00	4220,02
1796	2962,52	4240,07
1797	2954,69	4208,43
1798	2946,55	4217,79
1799	2984,19	4235,08
1800	2971,98	4229,59
1801	2942,07	4218,60
1802	2954,69	4189,71
1803	2922,85	4188,49
1804	2914,81	4193,57
1805	2926,81	4237,32
1806	2936,99	4248,51
1807	2960,79	4231,83
1808	2977,88	4193,98
1809	2975,04	4172,82
1810	2917,66	4193,98
1811	2962,42	4216,16
1812	2992,33	4251,76
1813	2925,39	4183,60
1814	2951,03	4182,99
1815	2958,35	4192,76
1816	2961,00	4218,70
1817	2997,82	4215,14
1818	2952,25	4217,79
1819	2983,38	4211,28
1820	2960,59	4217,99
1821	2943,70	4215,96
1822	2964,46	4214,12
1823	2996,40	4193,68
1824	3004,74	4236,30
1825	2954,89	4226,54
1826	2959,17	4215,14
1827	2957,94	4217,99
1828	3010,64	4219,01
1829	2921,73	4200,29
1830	2969,54	4193,37
1831	2988,87	4218,80
1832	3002,30	4207,61
1833	2972,39	4201,10
1834	2973,81	4212,29
1835	2965,27	4163,87
1836	2963,64	4240,78
1837	2966,49	4227,86
1838	2972,39	4222,47
1839	2971,98	4221,45
1840	2984,19	4199,48
1841	3039,53	4172,62
1842	2979,71	4181,57
1843	2987,85	4206,80
1844	3030,99	4161,63
1845	2977,68	4186,45
1846	2960,79	4186,45
1847	2937,80	4200,49
1848	2953,26	4185,44
1849	2985,82	4148,00
1850	2992,33	4186,66
1851	2961,00	4176,59
1852	2976,66	4200,70
1853	2966,49	4201,92
1854	2990,91	4198,86
1855	2978,29	4195,00
1856	2991,31	4214,12
1857	2993,35	4196,02
1858	3006,78	4187,57
1859	3012,88	4168,35
1860	2979,92	4201,31
1861	2998,23	4244,64
1862	2976,26	4208,22
1863	2959,57	4159,80
1864	2970,15	4142,71
1865	3006,37	4165,90
1866	2984,60	4193,37
1867	2974,22	4197,44
1868	3006,37	4203,95
1869	3053,98	4209,24
1870	2956,52	4192,15
1871	2986,33	4200,70
1872	3043,20	4193,37
1873	3049,91	4162,85
1874	3034,65	4147,19
1875	2977,88	4178,52
1876	2974,83	4204,36
1877	3010,44	4205,99
1878	2960,08	4199,17
1879	2996,60	4211,48
1880	2977,48	4147,19
1881	3012,47	4130,91
1882	3010,23	4167,53
1883	3030,17	4183,20
1884	3012,27	4198,56
1885	2998,03	4172,82
1886	3025,49	4141,28
1887	2975,24	4156,54
1888	2985,62	4149,22
1889	2995,79	4147,19
1890	3016,54	4137,01
1891	2997,62	4164,48
1892	3033,02	4156,44
1893	3050,93	4177,50
1894	3065,98	4129,89
1895	3028,95	4137,01
1896	3045,03	4159,39
1897	3035,87	4178,11
1898	2996,09	4178,72
1899	3020,61	4155,93
1900	3060,49	4143,32
1901	3021,83	4107,10
1902	3047,47	4126,64
1903	3083,07	4142,51
1904	3045,84	4105,48
1905	2992,13	4117,38
1906	3075,55	4158,38
1907	3060,08	4114,83
1908	3040,75	4106,09
1909	3077,58	4106,70
1910	3063,54	4115,04
1911	3049,50	4117,07
1912	2999,86	4116,46
1913	3023,05	4134,37
1914	3060,29	4139,86
1915	3083,48	4148,41
1916	3096,30	4137,01
1917	3083,28	4109,54
1918	3060,29	4127,86
1919	3082,46	4104,86
1920	3147,16	4142,51
1921	3098,74	4165,09
1922	3045,64	4091,64
1923	3079,62	4133,15
1924	3082,46	4110,97
1925	3150,22	4105,17
1926	3064,15	4096,73
1927	3093,45	4119,51
1928	3092,43	4133,76
1929	3047,06	4166,31
1930	3101,18	4108,73
1931	3064,76	4111,38
1932	3064,15	4126,84
1933	3111,36	4106,09
1934	3085,52	4063,36
1935	3118,27	4073,33
1936	3130,07	4078,62
1937	3123,16	4107,31
1938	3089,18	4130,30
1939	3119,70	4146,98
1940	3075,75	4118,09
1941	3075,95	4101,20
1942	3061,91	4079,23
1943	3091,62	4072,11
1944	3098,94	4102,42
1945	3091,21	4109,34
1946	3100,47	4111,27
1947	3086,53	4103,03
1948	3097,11	4102,02
1949	3065,37	4123,79
1950	3079,21	4074,75
1951	3082,46	4086,96
1952	3104,03	4151,86
1953	3096,20	4145,46
1954	3067,81	4075,16
1955	3134,96	4106,09
1956	3115,63	4105,27
1957	3112,78	4099,37
1958	3070,87	4121,96
1959	3100,78	4111,27
1960	3051,13	4097,95
1961	3063,13	4093,88
1962	3063,54	4118,70
1963	3152,45	4101,20
1964	3161,81	4088,59
1965	3121,53	4075,57
1966	3132,52	4100,90
1967	3177,48	4095,10
1968	3146,55	4075,36
1969	3157,34	4084,11
1970	3135,16	4085,13
1971	3119,70	4091,64
1972	3107,29	4090,22
1973	3105,66	4101,20
1974	3116,85	4103,44
1975	3162,42	4086,76
1976	3171,58	4067,02
1977	3136,58	4066,41
1978	3178,90	4097,74
1979	3190,71	4068,85
1980	3159,98	4084,72
1981	3107,90	4067,02
1982	3169,55	4062,14
1983	3100,57	4093,88
1984	3124,58	4097,95
1985	3142,28	4113,21
1986	3152,45	4092,05
1987	3134,96	4087,47
1988	3153,88	4082,28
1989	3140,86	4078,01
1990	3176,26	4068,65
1991	3152,25	4087,77
1992	3108,71	4103,03
1993	3121,53	4155,53
1994	3146,55	4047,28
1995	3150,42	4059,90
1996	3161,41	4095,51
1997	3174,63	4065,19
1998	3135,16	4068,85
1999	3103,22	4062,34
2000	3099,96	4100,59
2001	3142,59	4069,46
2002	3141,26	4089,40
2003	3155,51	4043,83
2004	3124,78	4071,09
2005	3115,42	4095,51
2006	3104,23	4146,57
2007	3108,41	4080,45
2008	3088,97	4050,54
2009	3088,57	4072,11
2010	3092,64	4123,18
2011	3095,28	4118,09
2012	3119,90	4130,09
2013	3102,81	4090,22
2014	3073,92	4104,56
2015	3103,22	4142,51
2016	3131,29	4105,68
2017	3100,78	4119,11
2018	3154,90	4074,75
2019	3120,51	4076,99
2020	3136,79	4105,88
2021	3117,56	4109,14
2022	3108,10	4091,23
2023	3103,22	4060,10
2024	3085,72	4086,15
2025	3098,54	4085,94
2026	3162,22	4038,54
2027	3122,34	4126,02
2028	3099,86	4081,06
2029	3102,40	4098,15
2030	3147,16	4097,95
2031	3117,05	4081,67
2032	3084,09	4088,79
2033	3097,11	4085,74
2034	3125,80	4095,10
2035	3176,87	4155,93
2036	3134,55	4145,35
2037	3110,13	4113,41
2038	3078,60	4150,03
2039	3091,62	4085,94
2040	3088,36	4136,20
2041	3145,33	4130,50
2042	3117,87	4138,84
2043	3067,61	4170,79
2044	3144,72	4269,67
2045	3161,20	4207,82
2046	3109,32	4143,52
2047	3101,39	4183,81
2048	3174,02	4188,49
2049	3138,21	4185,44
2050	3103,83	4170,79
2051	3113,59	4157,97
2052	3135,97	4160,00
2053	3141,87	4179,13
2054	3111,97	4188,90
2055	3148,39	4172,62
2056	3186,84	4198,66
2057	3153,68	4204,77
2058	3106,47	4195,41
2059	3093,65	4170,58
2060	3143,50	4208,22
2061	3119,70	4219,92
2062	3083,48	4229,79
2063	3067,00	4192,96
2064	3021,02	4271,09
2065	3012,47	4297,75
2066	2934,34	4418,81
2067	2839,12	4494,09
2068	2678,79	4632,44
2069	2518,77	4797,66
2070	2272,27	4977,72
2071	1949,99	5321,17
2072	1570,53	5507,74
2073	1424,85	5506,72
2074	1353,44	5518,73
2075	1323,53	5847,32
2076	1363,00	5947,63
2077	1335,73	6035,93
2078	1345,09	6062,38
2079	1313,96	6039,19
2080	1294,63	6085,98
2081	1289,96	6093,71
2082	1265,74	6058,11
2083	1236,34	6095,65
2084	1251,09	6132,37
2085	1243,16	6161,47
2086	1218,95	6154,55
2087	1187,82	6105,31
2088	1165,03	6091,27
2089	1155,47	6138,68
2090	1172,56	6144,58
2091	1195,55	6131,56
2092	1211,62	6197,28
2093	1173,37	6145,60
2094	1181,92	6153,74
2095	1179,27	6170,42
2096	1181,10	6150,68
2097	1157,30	6158,21
2098	1181,10	6222,51
2099	1148,96	6190,77
2100	1146,51	6174,29
2101	1162,18	6147,84
2102	1231,56	6177,13
2103	1229,93	6212,23
2104	1195,75	6220,47
2105	1156,48	6158,82
2106	1157,50	6148,45
2107	1167,27	6138,48
2108	1157,91	6178,15
2109	1180,29	6149,26
2110	1168,89	6107,86
2111	1157,70	6122,00
2112	1133,29	6094,73
2113	1094,83	6072,76
2114	1090,15	6071,54
2115	1120,67	6083,34
2116	1119,86	6064,62
2117	1112,43	6052,62
2118	1131,46	6026,98
2119	1098,90	6106,13
2120	1083,24	6173,88
2121	1118,23	6125,05
2122	1121,49	6037,15
2123	1125,56	6046,82
2124	1112,33	6081,91
2125	1089,75	6054,24
2126	1090,76	6065,84
2127	1098,50	6059,53
2128	1091,17	6026,98
2129	1102,16	6042,24
2130	1087,71	6067,06
2131	1103,58	6032,17
2132	1109,69	6033,69
2133	1085,88	6005,01
2134	1103,18	5964,92
2135	1116,20	6008,46
2136	1105,62	6035,12
2137	1098,09	6003,78
2138	1071,84	5956,38
2139	1105,41	5971,64
2140	1127,39	5985,68
2141	1109,48	5962,68
2142	1073,27	5958,00
2143	1103,79	6018,64
2144	1094,43	5964,11
2145	1083,03	5995,85
2146	1093,61	5981,81
2147	1083,85	6007,04
2148	1105,62	5990,15
2149	1104,60	5975,91
2150	1067,37	5935,83
2151	1060,86	6025,15
2152	1069,81	6081,30
2153	1086,70	5987,30
2154	1093,21	5973,88
2155	1074,28	5954,75
2156	1086,09	5929,32
2157	1089,85	5999,51
2158	1070,22	5924,23
2159	1105,21	5984,66
2160	1109,28	5967,16
2161	1090,36	5974,49
2162	1081,41	5978,76
2163	1094,83	5938,47
2164	1076,12	5934,81
2165	1082,63	5934,81
2166	1078,15	5951,09
2167	1057,19	5969,20
2168	1079,57	5922,40
2169	1064,72	5950,27
2170	1077,95	5958,82
2171	1102,97	5952,82
2172	1079,98	5968,99
2173	1053,53	5985,07
2174	1060,04	6001,34
2175	1090,97	5944,98
2176	1072,45	5998,09
2177	1090,76	5986,69
2178	1070,01	6003,17
2179	1070,42	5899,81
2180	1089,34	5951,90
2181	1066,15	5951,09
2182	1086,49	5966,14
2183	1082,63	5941,93
2184	1069,20	5975,30
2185	1061,16	5952,51
2186	1077,74	5952,51
2187	1088,93	5933,39
2188	1076,12	5946,41
2189	1059,84	5925,45
2190	1070,62	5894,12
2191	1093,00	5979,17
2192	1103,58	5952,51
2193	1088,32	5971,64
2194	1061,47	5917,92
2195	1047,22	5942,34
2196	1071,84	5961,46
2197	1088,53	5970,82
2198	1088,63	5961,36
2199	1072,25	5956,99
2200	1091,99	5867,46
2201	1084,86	5935,22
2202	1084,46	5944,17
2203	1071,64	5952,72
2204	1064,11	5914,26
2205	1066,15	5921,79
2206	1088,63	5907,34
2207	1095,44	5919,14
2208	1022,81	5921,99
2209	1069,60	5937,86
2210	1101,14	5928,30
2211	1091,38	5905,10
2212	1076,42	5957,39
2213	1068,99	5949,66
2214	1070,62	5885,78
2215	1079,17	5914,46
2216	1067,57	5919,75
2217	1058,21	5907,95
2218	1073,06	5941,73
2219	1095,34	5940,00
2220	1088,93	5916,09
2221	1076,32	5928,30
2222	1082,42	5932,57
